Date,Open,High,Low,Close,Adj Close,Volume
2009-07-17,56.930000,57.259998,56.459999,56.660000,42.463341,6188100
2009-07-20,56.849998,56.889999,55.360001,56.080002,42.028664,7828900
2009-07-21,56.490002,56.689999,55.450001,56.400002,42.268490,6075100
2009-07-22,56.220001,56.400002,55.369999,55.889999,41.886265,7498900
2009-07-23,56.009998,56.840000,55.619999,56.500000,42.343430,8862400
2009-07-24,56.570000,56.759998,55.720001,56.410000,42.275974,6741600
2009-07-27,56.299999,56.720001,55.970001,56.340000,42.223518,5825000
2009-07-28,56.049999,56.660000,55.700001,55.970001,41.946224,7151400
2009-07-29,55.770000,56.400002,55.750000,56.330002,42.216034,5395800
2009-07-30,56.730000,57.630001,56.540001,56.599998,42.418381,6718600
2009-07-31,56.650002,57.290001,56.480000,56.750000,42.530788,6003000
2009-08-03,56.980000,56.980000,55.959999,56.200001,42.118595,6493600
2009-08-04,58.020000,59.639999,57.500000,59.060001,44.261993,27850100
2009-08-05,59.180000,59.500000,58.290001,58.389999,43.759876,10093500
2009-08-06,58.610001,58.810001,57.689999,57.830002,43.340199,7550400
2009-08-07,58.099998,58.209999,57.549999,57.740002,43.272739,6869400
2009-08-10,57.790001,57.790001,56.939999,57.410000,43.025429,8127700
2009-08-11,57.169998,57.549999,56.889999,56.910000,42.650719,6785300
2009-08-12,56.779999,57.549999,56.340000,56.680000,42.478340,6911300
2009-08-13,56.849998,56.910000,56.029999,56.490002,42.335941,7187200
2009-08-14,56.500000,57.060001,56.080002,56.560001,42.388401,6395100
2009-08-17,56.400002,56.779999,55.860001,56.180000,42.103615,5760100
2009-08-18,56.220001,56.759998,55.919998,56.240002,42.148582,9730700
2009-08-19,56.220001,56.709999,56.000000,56.450001,42.305958,5845000
2009-08-20,56.299999,57.160000,56.200001,56.840000,42.598251,6064000
2009-08-21,57.070000,57.730000,56.799999,57.490002,43.085377,8890100
2009-08-24,57.689999,57.779999,57.060001,57.450001,43.055408,5690000
2009-08-25,57.349998,57.799999,57.070000,57.290001,42.935490,5822700
2009-08-26,57.349998,58.189999,57.130001,57.880001,43.377659,7396800
2009-08-27,57.590000,58.099998,57.500000,57.759998,43.287731,5854300
2009-08-28,57.959999,58.000000,56.610001,56.759998,42.538296,6603800
2009-08-31,56.560001,56.980000,56.380001,56.669998,42.470837,5522400
2009-09-01,56.599998,57.299999,55.930000,56.250000,42.156075,7964700
2009-09-02,55.990002,56.619999,55.689999,56.349998,42.571590,8902900
2009-09-03,56.540001,56.799999,56.000000,56.639999,42.790684,7820200
2009-09-04,56.450001,57.700001,56.330002,57.540001,43.470619,8841700
2009-09-08,57.660000,58.340000,57.330002,58.279999,44.029678,13031000
2009-09-09,58.340000,58.340000,57.860001,58.040001,43.848362,10094900
2009-09-10,57.919998,58.049999,57.540001,57.860001,43.712364,7601400
2009-09-11,58.049999,58.919998,57.740002,58.810001,44.430088,8195300
2009-09-14,58.490002,58.889999,58.209999,58.700001,44.346985,5949000
2009-09-15,58.740002,58.740002,57.910000,58.290001,44.037228,6339500
2009-09-16,58.340000,58.470001,57.669998,58.340000,44.075005,5747600
2009-09-17,58.349998,58.990002,58.220001,58.799999,44.422535,7034500
2009-09-18,59.040001,60.000000,58.959999,59.860001,45.223347,14645500
2009-09-21,59.520000,59.660000,58.810001,59.020000,44.588737,7785600
2009-09-22,59.099998,59.200001,58.299999,58.580002,44.256329,6801900
2009-09-23,58.689999,59.080002,58.340000,58.470001,44.173225,6122400
2009-09-24,58.570000,58.820000,58.240002,58.540001,44.226116,6157700
2009-09-25,58.500000,59.130001,58.320000,58.680000,44.331879,6758800
2009-09-28,58.950001,59.490002,58.619999,59.029999,44.596291,4085900
2009-09-29,59.099998,59.310001,58.000000,58.509998,44.203449,7086400
2009-09-30,58.740002,58.860001,58.009998,58.660000,44.316765,8898400
2009-10-01,58.700001,58.990002,58.270000,58.459999,44.165661,9010200
2009-10-02,59.119999,61.240002,58.930000,60.900002,46.009052,17530200
2009-10-05,60.830002,61.240002,60.139999,60.849998,45.971268,7892000
2009-10-06,61.049999,61.270000,60.419998,60.869999,45.986382,8128900
2009-10-07,60.849998,61.380001,60.450001,61.169998,46.213024,6441900
2009-10-08,61.240002,61.240002,59.799999,60.389999,45.623745,17263400
2009-10-09,60.380001,60.700001,59.810001,60.590000,45.774837,6360200
2009-10-12,60.430000,61.360001,60.250000,60.919998,46.024155,6178100
2009-10-13,60.880001,61.000000,60.520000,60.599998,45.782406,7502000
2009-10-14,60.939999,61.680000,60.700001,61.619999,46.552990,8462200
2009-10-15,61.570000,62.750000,61.389999,62.680000,47.353806,10518600
2009-10-16,62.470001,62.680000,62.110001,62.290001,47.059174,6588400
2009-10-19,62.279999,62.570000,61.900002,62.049999,46.877853,5557300
2009-10-20,62.000000,62.049999,61.119999,61.580002,46.522785,8068000
2009-10-21,61.380001,62.340000,61.230000,61.840000,46.719208,7445000
2009-10-22,61.900002,61.900002,60.869999,61.500000,46.462326,5428100
2009-10-23,61.410000,61.669998,60.580002,61.029999,46.107258,6505200
2009-10-26,61.139999,61.500000,60.209999,60.470001,45.684200,5113000
2009-10-27,60.639999,61.349998,60.099998,61.000000,46.084595,7262900
2009-10-28,60.880001,61.520000,60.750000,60.990002,46.077045,6321900
2009-10-29,61.009998,61.459999,60.570000,61.389999,46.379238,5245300
2009-10-30,61.349998,61.639999,60.369999,60.549999,45.744637,7794100
2009-11-02,60.790001,61.070000,60.160000,60.599998,45.782406,6618800
2009-11-03,60.290001,60.389999,59.619999,60.060001,45.374435,5797000
2009-11-04,60.160000,60.959999,59.790001,60.380001,45.616192,5552100
2009-11-05,60.439999,61.410000,60.419998,61.230000,46.258354,5578500
2009-11-06,60.990002,61.759998,60.790001,61.759998,46.658768,4831000
2009-11-09,61.810001,62.320000,61.430000,62.279999,47.051617,6921800
2009-11-10,62.169998,62.939999,61.930000,62.080002,46.900520,7094100
2009-11-11,62.340000,62.680000,62.080002,62.599998,47.293362,4714300
2009-11-12,62.490002,62.750000,61.099998,61.270000,46.288582,8474900
2009-11-13,61.630001,62.130001,61.349998,61.939999,46.794758,6411100
2009-11-16,62.209999,62.490002,61.939999,62.430000,47.164944,4966800
2009-11-17,62.419998,62.630001,62.029999,62.599998,47.293362,4362400
2009-11-18,62.439999,62.509998,61.810001,62.299999,47.066723,3952300
2009-11-19,62.099998,62.099998,61.349998,61.880001,46.749420,4390400
2009-11-20,61.669998,62.310001,61.430000,62.080002,46.900520,5314600
2009-11-23,62.459999,62.990002,62.259998,62.490002,47.210278,5009400
2009-11-24,62.619999,62.650002,62.130001,62.500000,47.217815,4139700
2009-11-25,62.529999,63.270000,62.490002,63.189999,47.739109,4672600
2009-11-27,62.240002,62.549999,61.750000,62.299999,47.066723,3416000
2009-11-30,62.639999,62.830002,62.150002,62.220001,47.006283,7252700
2009-12-01,62.680000,63.930000,62.490002,63.869999,48.252842,6887700
2009-12-02,63.500000,63.740002,63.169998,63.650002,48.427834,6195800
2009-12-03,63.580002,63.590000,62.669998,62.759998,47.750679,6406200
2009-12-04,63.180000,64.000000,63.080002,63.849998,48.580006,8907000
2009-12-07,63.700001,64.480003,63.560001,64.230003,48.869125,6259700
2009-12-08,64.089996,64.089996,63.150002,63.480000,48.298496,6161600
2009-12-09,62.080002,62.389999,60.759998,61.799999,47.020271,20222300
2009-12-10,62.150002,62.630001,61.669998,61.840000,47.050705,8512500
2009-12-11,61.849998,62.380001,61.180000,61.270000,46.617023,8249600
2009-12-14,61.700001,61.770000,60.860001,60.980000,46.396381,7437800
2009-12-15,61.009998,61.389999,60.400002,60.990002,46.403988,7656600
2009-12-16,61.180000,61.689999,60.619999,60.680000,46.168121,8127400
2009-12-17,60.639999,60.639999,60.040001,60.040001,45.681187,8336100
2009-12-18,59.919998,59.919998,58.770000,59.480000,45.255100,18604200
2009-12-21,59.720001,60.730000,59.599998,60.480000,46.015961,7973000
2009-12-22,60.570000,60.790001,60.250000,60.630001,46.130081,6026000
2009-12-23,60.869999,60.869999,60.250000,60.680000,46.168121,3829000
2009-12-24,60.660000,60.959999,60.400002,60.959999,46.381165,1502900
2009-12-28,61.189999,61.250000,60.869999,61.160000,46.533329,4364200
2009-12-29,61.290001,61.590000,61.099998,61.099998,46.487679,3787000
2009-12-30,61.000000,61.450001,60.869999,61.310001,46.647449,3779400
2009-12-31,61.250000,61.439999,60.759998,60.799999,46.259422,3316300
2010-01-04,61.189999,61.520000,60.639999,61.240002,46.594196,6585900
2010-01-05,61.000000,62.099998,60.900002,61.980000,47.157219,8886000
2010-01-06,61.990002,62.470001,61.230000,61.360001,46.685482,9998000
2010-01-07,61.349998,61.380001,60.529999,60.970001,46.388771,10792000
2010-01-08,60.759998,60.820000,60.270000,60.770000,46.236595,8674700
2010-01-11,60.680000,60.810001,60.099998,60.700001,46.183334,6461200
2010-01-12,60.520000,61.680000,60.500000,61.549999,46.830051,9081800
2010-01-13,61.410000,62.340000,61.410000,62.049999,47.210476,7380100
2010-01-14,62.020000,62.919998,61.759998,62.799999,47.781120,7211600
2010-01-15,62.610001,62.910000,61.820000,62.290001,47.393085,8361200
2010-01-19,62.230000,62.410000,61.970001,62.330002,47.423523,5615800
2010-01-20,62.090000,62.150002,61.439999,61.950001,47.134407,5606000
2010-01-21,62.009998,62.160000,60.740002,60.939999,46.365955,7121500
2010-01-22,60.750000,61.240002,60.310001,60.389999,45.947472,7229000
2010-01-25,60.700001,60.700001,60.080002,60.230000,45.825741,4903800
2010-01-26,60.099998,60.529999,59.820000,60.250000,45.840946,5001700
2010-01-27,60.049999,60.389999,59.599998,60.290001,45.871387,6145900
2010-01-28,60.299999,60.500000,59.500000,59.740002,45.452930,9285900
2010-01-29,59.840000,60.360001,59.119999,59.619999,45.361626,8127200
2010-02-01,59.930000,60.750000,59.520000,60.700001,46.183334,7303200
2010-02-02,60.680000,61.279999,60.340000,61.150002,46.525719,6296700
2010-02-03,60.919998,61.400002,60.560001,61.290001,46.632236,4863000
2010-02-04,60.830002,60.930000,59.619999,59.639999,45.376831,6920300
2010-02-05,59.509998,59.790001,58.950001,59.509998,45.277931,7347800
2010-02-08,59.599998,59.660000,58.750000,58.959999,44.859455,7047700
2010-02-09,59.290001,60.480000,59.290001,60.049999,45.688789,7940200
2010-02-10,59.959999,60.669998,59.509998,60.380001,45.939857,10917200
2010-02-11,60.869999,61.700001,60.500000,61.189999,46.556160,14391100
2010-02-12,61.060001,61.220001,60.490002,60.919998,46.350723,8566800
2010-02-16,61.029999,61.450001,60.500000,61.310001,46.647449,6930800
2010-02-17,61.480000,62.200001,61.250000,62.110001,47.256130,6703500
2010-02-18,61.970001,62.720001,61.970001,62.529999,47.575680,6942900
2010-02-19,62.320000,62.919998,61.980000,62.660000,47.674595,6416500
